Episode 1 done, steps = 1000, actions = [0:202/1000 | 1:198/1000 | 2:201/1000  | 3:200/1000 | 4:199/1000, ], loss = 33.02720260620117, rewards = -55.932203389831294, consume time = 38.47130298614502s
Episode 481 done, steps = 481000, actions = [0:143/1000 | 1:192/1000 | 2:176/1000  | 3:299/1000 | 4:190/1000, ], loss = 40.76760482788086, rewards = -28.32764505119453, consume time = 14384.685148000717s
Episode 482 done, steps = 482000, actions = [0:155/1000 | 1:192/1000 | 2:209/1000  | 3:232/1000 | 4:212/1000, ], loss = 42.54246139526367, rewards = -26.53061224489835, consume time = 14409.411149024963s
Episode 483 done, steps = 483000, actions = [0:102/1000 | 1:230/1000 | 2:168/1000  | 3:230/1000 | 4:270/1000, ], loss = 40.70429611206055, rewards = -38.628158844765935, consume time = 14437.90262913704s
Episode 484 done, steps = 484000, actions = [0:157/1000 | 1:176/1000 | 2:234/1000  | 3:228/1000 | 4:205/1000, ], loss = 40.61661148071289, rewards = -40.0000000000004, consume time = 14463.656053066254s
Episode 485 done, steps = 485000, actions = [0:151/1000 | 1:178/1000 | 2:197/1000  | 3:264/1000 | 4:210/1000, ], loss = 43.40363693237305, rewards = -31.5589353612169, consume time = 14488.798429012299s
Episode 486 done, steps = 486000, actions = [0:176/1000 | 1:110/1000 | 2:155/1000  | 3:247/1000 | 4:312/1000, ], loss = 40.06923294067383, rewards = -35.94306049822095, consume time = 14513.57902598381s
Episode 487 done, steps = 487000, actions = [0:164/1000 | 1:178/1000 | 2:201/1000  | 3:249/1000 | 4:208/1000, ], loss = 44.44718933105469, rewards = -43.8943894389444, consume time = 14539.207061052322s
Episode 488 done, steps = 488000, actions = [0:151/1000 | 1:223/1000 | 2:166/1000  | 3:241/1000 | 4:219/1000, ], loss = 42.033538818359375, rewards = -41.17647058823576, consume time = 14564.26928305626s
Episode 489 done, steps = 489000, actions = [0:181/1000 | 1:198/1000 | 2:175/1000  | 3:233/1000 | 4:213/1000, ], loss = 42.108341217041016, rewards = -31.89964157706106, consume time = 14588.819626808167s
Episode 490 done, steps = 490000, actions = [0:221/1000 | 1:114/1000 | 2:269/1000  | 3:192/1000 | 4:204/1000, ], loss = 41.81980514526367, rewards = -48.275862068965914, consume time = 14613.581174850464s
Episode 491 done, steps = 491000, actions = [0:134/1000 | 1:229/1000 | 2:180/1000  | 3:239/1000 | 4:218/1000, ], loss = 44.31618118286133, rewards = -50.41322314049658, consume time = 14638.588032007217s
Episode 492 done, steps = 492000, actions = [0:171/1000 | 1:182/1000 | 2:132/1000  | 3:261/1000 | 4:254/1000, ], loss = 44.11603927612305, rewards = -38.511326860841685, consume time = 14663.415264844894s
Episode 493 done, steps = 493000, actions = [0:200/1000 | 1:182/1000 | 2:206/1000  | 3:240/1000 | 4:172/1000, ], loss = 39.99885177612305, rewards = -22.794117647058883, consume time = 14688.015594959259s
Episode 494 done, steps = 494000, actions = [0:147/1000 | 1:236/1000 | 2:190/1000  | 3:246/1000 | 4:181/1000, ], loss = 40.6390495300293, rewards = -48.48484848484912, consume time = 14712.873963832855s
Episode 495 done, steps = 495000, actions = [0:168/1000 | 1:191/1000 | 2:201/1000  | 3:251/1000 | 4:189/1000, ], loss = 44.286495208740234, rewards = -33.33333333333354, consume time = 14737.586432933807s
Episode 496 done, steps = 496000, actions = [0:162/1000 | 1:189/1000 | 2:168/1000  | 3:212/1000 | 4:269/1000, ], loss = 43.080867767333984, rewards = -42.65232974910438, consume time = 14762.379190921783s
Episode 497 done, steps = 497000, actions = [0:188/1000 | 1:165/1000 | 2:155/1000  | 3:288/1000 | 4:204/1000, ], loss = 42.446407318115234, rewards = -34.426229508196855, consume time = 14787.127392053604s
Episode 498 done, steps = 498000, actions = [0:198/1000 | 1:171/1000 | 2:180/1000  | 3:228/1000 | 4:223/1000, ], loss = 44.77311706542969, rewards = -51.36778115501595, consume time = 14816.728957176208s
Episode 499 done, steps = 499000, actions = [0:147/1000 | 1:179/1000 | 2:183/1000  | 3:235/1000 | 4:256/1000, ], loss = 43.81236267089844, rewards = -47.5308641975315, consume time = 14841.548013925552s
Episode 500 done, steps = 500000, actions = [0:173/1000 | 1:170/1000 | 2:175/1000  | 3:296/1000 | 4:186/1000, ], loss = 42.7348747253418, rewards = -10.034602076124376, consume time = 14866.127970933914s
Episode 501 done, steps = 501000, actions = [0:137/1000 | 1:167/1000 | 2:189/1000  | 3:211/1000 | 4:296/1000, ], loss = 42.11857986450195, rewards = -36.44067796610219, consume time = 14890.65666794777s
Episode 502 done, steps = 502000, actions = [0:158/1000 | 1:207/1000 | 2:169/1000  | 3:294/1000 | 4:172/1000, ], loss = 43.42947769165039, rewards = -29.32862190812737, consume time = 14915.42021894455s
Episode 503 done, steps = 503000, actions = [0:157/1000 | 1:164/1000 | 2:198/1000  | 3:256/1000 | 4:225/1000, ], loss = 42.27328872680664, rewards = -36.708860759493824, consume time = 14940.473758220673s
Episode 504 done, steps = 504000, actions = [0:155/1000 | 1:162/1000 | 2:223/1000  | 3:225/1000 | 4:235/1000, ], loss = 43.04072570800781, rewards = -55.27156549520829, consume time = 14965.304063081741s
Episode 505 done, steps = 505000, actions = [0:229/1000 | 1:164/1000 | 2:221/1000  | 3:210/1000 | 4:176/1000, ], loss = 43.82976531982422, rewards = -39.84962406015055, consume time = 14990.084645986557s
Episode 506 done, steps = 506000, actions = [0:161/1000 | 1:165/1000 | 2:249/1000  | 3:240/1000 | 4:185/1000, ], loss = 43.48574447631836, rewards = -42.24924012158089, consume time = 15015.166993141174s
Episode 507 done, steps = 507000, actions = [0:163/1000 | 1:205/1000 | 2:161/1000  | 3:276/1000 | 4:195/1000, ], loss = 43.98875427246094, rewards = -34.85342019544006, consume time = 15039.95904493332s
Episode 508 done, steps = 508000, actions = [0:141/1000 | 1:178/1000 | 2:165/1000  | 3:249/1000 | 4:267/1000, ], loss = 44.4808235168457, rewards = -36.24161073825555, consume time = 15064.716054916382s
Episode 509 done, steps = 509000, actions = [0:135/1000 | 1:147/1000 | 2:196/1000  | 3:251/1000 | 4:271/1000, ], loss = 42.903297424316406, rewards = -21.25984251968498, consume time = 15089.377330064774s
Episode 510 done, steps = 510000, actions = [0:118/1000 | 1:202/1000 | 2:220/1000  | 3:233/1000 | 4:227/1000, ], loss = 44.169254302978516, rewards = -37.70491803278725, consume time = 15114.098228216171s
Episode 511 done, steps = 511000, actions = [0:169/1000 | 1:150/1000 | 2:134/1000  | 3:281/1000 | 4:266/1000, ], loss = 46.64063262939453, rewards = -37.30407523511007, consume time = 15139.013308048248s
Episode 512 done, steps = 512000, actions = [0:136/1000 | 1:236/1000 | 2:215/1000  | 3:182/1000 | 4:231/1000, ], loss = 43.08803176879883, rewards = -45.2054794520552, consume time = 15165.108394145966s
Episode 513 done, steps = 513000, actions = [0:118/1000 | 1:183/1000 | 2:161/1000  | 3:302/1000 | 4:236/1000, ], loss = 42.441192626953125, rewards = -21.232876712328736, consume time = 15193.30204820633s
Episode 514 done, steps = 514000, actions = [0:162/1000 | 1:235/1000 | 2:191/1000  | 3:229/1000 | 4:183/1000, ], loss = 45.05696105957031, rewards = -39.285714285714675, consume time = 15217.85553097725s
Episode 515 done, steps = 515000, actions = [0:187/1000 | 1:165/1000 | 2:178/1000  | 3:244/1000 | 4:226/1000, ], loss = 42.66533279418945, rewards = -35.06493506493543, consume time = 15242.601725101471s
Episode 516 done, steps = 516000, actions = [0:109/1000 | 1:181/1000 | 2:139/1000  | 3:240/1000 | 4:331/1000, ], loss = 45.520843505859375, rewards = -51.04895104895153, consume time = 15267.33531999588s
Episode 517 done, steps = 517000, actions = [0:160/1000 | 1:223/1000 | 2:164/1000  | 3:254/1000 | 4:199/1000, ], loss = 44.825767517089844, rewards = -34.85342019544012, consume time = 15292.110826969147s
Episode 518 done, steps = 518000, actions = [0:159/1000 | 1:190/1000 | 2:203/1000  | 3:218/1000 | 4:230/1000, ], loss = 41.513545989990234, rewards = -34.615384615384905, consume time = 15316.714246034622s
Episode 519 done, steps = 519000, actions = [0:180/1000 | 1:162/1000 | 2:158/1000  | 3:214/1000 | 4:286/1000, ], loss = 43.93071365356445, rewards = -42.23826714801503, consume time = 15341.282514095306s
Episode 520 done, steps = 520000, actions = [0:148/1000 | 1:183/1000 | 2:183/1000  | 3:218/1000 | 4:268/1000, ], loss = 44.8569221496582, rewards = -51.29870129870195, consume time = 15366.011430978775s
Episode 521 done, steps = 521000, actions = [0:169/1000 | 1:165/1000 | 2:154/1000  | 3:374/1000 | 4:138/1000, ], loss = 45.27151870727539, rewards = 10.320284697509056, consume time = 15390.65594625473s
Episode 522 done, steps = 522000, actions = [0:185/1000 | 1:165/1000 | 2:201/1000  | 3:235/1000 | 4:214/1000, ], loss = 43.58436965942383, rewards = -39.93993993994036, consume time = 15415.5843501091s
Episode 523 done, steps = 523000, actions = [0:168/1000 | 1:205/1000 | 2:259/1000  | 3:227/1000 | 4:141/1000, ], loss = 44.10232925415039, rewards = -30.232558139535147, consume time = 15440.290158987045s
Episode 524 done, steps = 524000, actions = [0:195/1000 | 1:194/1000 | 2:152/1000  | 3:220/1000 | 4:239/1000, ], loss = 42.7363395690918, rewards = -34.25605536332229, consume time = 15465.201252937317s
Episode 525 done, steps = 525000, actions = [0:117/1000 | 1:182/1000 | 2:153/1000  | 3:242/1000 | 4:306/1000, ], loss = 43.84843444824219, rewards = -43.66197183098674, consume time = 15490.112285137177s
Episode 526 done, steps = 526000, actions = [0:204/1000 | 1:172/1000 | 2:201/1000  | 3:261/1000 | 4:162/1000, ], loss = 43.00095748901367, rewards = -25.2669039145907, consume time = 15514.785305023193s
Episode 527 done, steps = 527000, actions = [0:149/1000 | 1:167/1000 | 2:184/1000  | 3:245/1000 | 4:255/1000, ], loss = 46.66181945800781, rewards = -28.571428571428697, consume time = 15542.387057065964s
Episode 528 done, steps = 528000, actions = [0:140/1000 | 1:163/1000 | 2:146/1000  | 3:233/1000 | 4:318/1000, ], loss = 43.798805236816406, rewards = -43.39622641509465, consume time = 15568.787431001663s
Episode 529 done, steps = 529000, actions = [0:160/1000 | 1:195/1000 | 2:265/1000  | 3:253/1000 | 4:127/1000, ], loss = 42.281742095947266, rewards = -10.505836575875325, consume time = 15593.381071090698s
Episode 530 done, steps = 530000, actions = [0:130/1000 | 1:187/1000 | 2:241/1000  | 3:261/1000 | 4:181/1000, ], loss = 43.00614547729492, rewards = -23.61111111111144, consume time = 15618.090321063995s
Episode 531 done, steps = 531000, actions = [0:137/1000 | 1:180/1000 | 2:206/1000  | 3:342/1000 | 4:135/1000, ], loss = 45.51682662963867, rewards = -27.083333333333393, consume time = 15642.688123941422s
Episode 532 done, steps = 532000, actions = [0:203/1000 | 1:157/1000 | 2:226/1000  | 3:262/1000 | 4:152/1000, ], loss = 44.138099670410156, rewards = -37.98449612403172, consume time = 15667.389307975769s
Episode 533 done, steps = 533000, actions = [0:191/1000 | 1:145/1000 | 2:216/1000  | 3:203/1000 | 4:245/1000, ], loss = 43.702720642089844, rewards = -22.448979591836803, consume time = 15691.960808038712s
Episode 534 done, steps = 534000, actions = [0:173/1000 | 1:147/1000 | 2:227/1000  | 3:271/1000 | 4:182/1000, ], loss = 46.50130844116211, rewards = -13.494809688581398, consume time = 15716.586064100266s
Episode 535 done, steps = 535000, actions = [0:158/1000 | 1:149/1000 | 2:242/1000  | 3:241/1000 | 4:210/1000, ], loss = 46.59645080566406, rewards = -19.732441471571818, consume time = 15741.27072095871s
Episode 536 done, steps = 536000, actions = [0:168/1000 | 1:126/1000 | 2:204/1000  | 3:224/1000 | 4:278/1000, ], loss = 45.618473052978516, rewards = -39.597315436241885, consume time = 15766.013056993484s
Episode 537 done, steps = 537000, actions = [0:185/1000 | 1:166/1000 | 2:276/1000  | 3:246/1000 | 4:127/1000, ], loss = 45.66647720336914, rewards = -20.96219931271474, consume time = 15790.762385129929s
Episode 538 done, steps = 538000, actions = [0:177/1000 | 1:145/1000 | 2:218/1000  | 3:262/1000 | 4:198/1000, ], loss = 45.29660415649414, rewards = -14.814814814814541, consume time = 15815.52531504631s
Episode 539 done, steps = 539000, actions = [0:123/1000 | 1:166/1000 | 2:354/1000  | 3:245/1000 | 4:112/1000, ], loss = 47.26618576049805, rewards = -30.599369085173493, consume time = 15840.399448871613s
Episode 540 done, steps = 540000, actions = [0:200/1000 | 1:168/1000 | 2:206/1000  | 3:225/1000 | 4:201/1000, ], loss = 46.71028518676758, rewards = -36.61971830985951, consume time = 15865.082169055939s
Episode 541 done, steps = 541000, actions = [0:170/1000 | 1:154/1000 | 2:203/1000  | 3:239/1000 | 4:234/1000, ], loss = 49.59894943237305, rewards = -37.304075235110034, consume time = 15889.86947607994s
Episode 542 done, steps = 542000, actions = [0:147/1000 | 1:150/1000 | 2:308/1000  | 3:284/1000 | 4:111/1000, ], loss = 47.329830169677734, rewards = -24.76489028213163, consume time = 15919.10361790657s
Episode 543 done, steps = 543000, actions = [0:174/1000 | 1:160/1000 | 2:241/1000  | 3:225/1000 | 4:200/1000, ], loss = 50.90485382080078, rewards = -19.230769230769308, consume time = 15943.735203027725s
Episode 544 done, steps = 544000, actions = [0:133/1000 | 1:190/1000 | 2:167/1000  | 3:246/1000 | 4:264/1000, ], loss = 48.76795196533203, rewards = -37.08609271523211, consume time = 15968.360533952713s
Episode 545 done, steps = 545000, actions = [0:165/1000 | 1:154/1000 | 2:158/1000  | 3:323/1000 | 4:200/1000, ], loss = 48.90415573120117, rewards = -15.540540540540537, consume time = 15993.145622968674s
Episode 546 done, steps = 546000, actions = [0:131/1000 | 1:188/1000 | 2:227/1000  | 3:253/1000 | 4:201/1000, ], loss = 48.27207565307617, rewards = -28.82562277580142, consume time = 16017.653997898102s
Episode 547 done, steps = 547000, actions = [0:126/1000 | 1:187/1000 | 2:152/1000  | 3:320/1000 | 4:215/1000, ], loss = 50.849361419677734, rewards = -29.104477611940375, consume time = 16042.229757070541s
Episode 548 done, steps = 548000, actions = [0:151/1000 | 1:161/1000 | 2:231/1000  | 3:224/1000 | 4:233/1000, ], loss = 48.615726470947266, rewards = -38.110749185668, consume time = 16066.969983816147s
Episode 549 done, steps = 549000, actions = [0:155/1000 | 1:160/1000 | 2:201/1000  | 3:191/1000 | 4:293/1000, ], loss = 49.3274040222168, rewards = -50.581395348837965, consume time = 16091.990015029907s
Episode 550 done, steps = 550000, actions = [0:138/1000 | 1:131/1000 | 2:123/1000  | 3:228/1000 | 4:380/1000, ], loss = 49.734676361083984, rewards = -37.26937269372727, consume time = 16116.569308042526s
Episode 551 done, steps = 551000, actions = [0:153/1000 | 1:131/1000 | 2:277/1000  | 3:273/1000 | 4:166/1000, ], loss = 48.83700180053711, rewards = -41.00294985250768, consume time = 16141.480886936188s
Episode 552 done, steps = 552000, actions = [0:220/1000 | 1:199/1000 | 2:206/1000  | 3:192/1000 | 4:183/1000, ], loss = 49.15101623535156, rewards = -19.11764705882331, consume time = 16166.03082203865s
Episode 553 done, steps = 553000, actions = [0:119/1000 | 1:194/1000 | 2:170/1000  | 3:255/1000 | 4:262/1000, ], loss = 50.94045639038086, rewards = -30.147058823529456, consume time = 16190.50572514534s
Episode 554 done, steps = 554000, actions = [0:163/1000 | 1:160/1000 | 2:216/1000  | 3:253/1000 | 4:208/1000, ], loss = 50.03862380981445, rewards = -28.338762214983852, consume time = 16215.425050973892s
Episode 555 done, steps = 555000, actions = [0:155/1000 | 1:128/1000 | 2:162/1000  | 3:298/1000 | 4:257/1000, ], loss = 51.14604949951172, rewards = -24.29022082018929, consume time = 16240.173660039902s
Episode 556 done, steps = 556000, actions = [0:199/1000 | 1:158/1000 | 2:166/1000  | 3:275/1000 | 4:202/1000, ], loss = 50.01939010620117, rewards = -32.03883495145656, consume time = 16264.841056108475s
Episode 557 done, steps = 557000, actions = [0:160/1000 | 1:142/1000 | 2:199/1000  | 3:250/1000 | 4:249/1000, ], loss = 50.65521240234375, rewards = -25.233644859813587, consume time = 16294.371222019196s
Episode 558 done, steps = 558000, actions = [0:211/1000 | 1:153/1000 | 2:219/1000  | 3:310/1000 | 4:107/1000, ], loss = 53.269493103027344, rewards = -3.225806451612772, consume time = 16318.975985050201s
Episode 559 done, steps = 559000, actions = [0:253/1000 | 1:175/1000 | 2:183/1000  | 3:246/1000 | 4:143/1000, ], loss = 50.1942253112793, rewards = -15.057915057914801, consume time = 16343.560364961624s
Episode 560 done, steps = 560000, actions = [0:159/1000 | 1:161/1000 | 2:300/1000  | 3:252/1000 | 4:128/1000, ], loss = 51.785640716552734, rewards = -24.398625429553437, consume time = 16368.285426139832s
Episode 561 done, steps = 561000, actions = [0:100/1000 | 1:190/1000 | 2:178/1000  | 3:306/1000 | 4:226/1000, ], loss = 50.385719299316406, rewards = -30.232558139535236, consume time = 16393.128420114517s
Episode 562 done, steps = 562000, actions = [0:177/1000 | 1:105/1000 | 2:220/1000  | 3:303/1000 | 4:195/1000, ], loss = 53.94629669189453, rewards = -36.02693602693636, consume time = 16418.02972817421s
Episode 563 done, steps = 563000, actions = [0:155/1000 | 1:151/1000 | 2:224/1000  | 3:224/1000 | 4:246/1000, ], loss = 54.35839080810547, rewards = -31.972789115646428, consume time = 16442.63786625862s
Episode 564 done, steps = 564000, actions = [0:183/1000 | 1:171/1000 | 2:147/1000  | 3:336/1000 | 4:163/1000, ], loss = 54.15935134887695, rewards = -37.304075235109806, consume time = 16467.37875699997s
Episode 565 done, steps = 565000, actions = [0:142/1000 | 1:147/1000 | 2:214/1000  | 3:252/1000 | 4:245/1000, ], loss = 53.516517639160156, rewards = -43.52159468438601, consume time = 16492.2437479496s
Episode 566 done, steps = 566000, actions = [0:137/1000 | 1:150/1000 | 2:190/1000  | 3:280/1000 | 4:243/1000, ], loss = 52.45925521850586, rewards = -21.42857142857126, consume time = 16516.938627958298s
Episode 567 done, steps = 567000, actions = [0:162/1000 | 1:200/1000 | 2:161/1000  | 3:252/1000 | 4:225/1000, ], loss = 52.37960433959961, rewards = -33.11036789297707, consume time = 16541.65734910965s
Episode 568 done, steps = 568000, actions = [0:115/1000 | 1:112/1000 | 2:167/1000  | 3:264/1000 | 4:342/1000, ], loss = 53.917293548583984, rewards = -38.56655290102418, consume time = 16566.446810007095s
Episode 569 done, steps = 569000, actions = [0:145/1000 | 1:181/1000 | 2:165/1000  | 3:292/1000 | 4:217/1000, ], loss = 53.8164176940918, rewards = -12.698412698412401, consume time = 16591.006500959396s
Episode 570 done, steps = 570000, actions = [0:200/1000 | 1:136/1000 | 2:145/1000  | 3:264/1000 | 4:255/1000, ], loss = 52.25138854980469, rewards = -16.317991631799146, consume time = 16615.587860107422s
Episode 571 done, steps = 571000, actions = [0:160/1000 | 1:144/1000 | 2:226/1000  | 3:338/1000 | 4:132/1000, ], loss = 53.73637771606445, rewards = -18.81918819188171, consume time = 16641.068117141724s
Episode 572 done, steps = 572000, actions = [0:142/1000 | 1:142/1000 | 2:283/1000  | 3:332/1000 | 4:101/1000, ], loss = 55.18196487426758, rewards = -5.263157894736789, consume time = 16669.686730861664s
Episode 573 done, steps = 573000, actions = [0:209/1000 | 1:136/1000 | 2:197/1000  | 3:276/1000 | 4:182/1000, ], loss = 55.22563171386719, rewards = -17.763157894736686, consume time = 16694.451436042786s
Episode 574 done, steps = 574000, actions = [0:146/1000 | 1:98/1000 | 2:109/1000  | 3:225/1000 | 4:422/1000, ], loss = 56.70029830932617, rewards = -40.55944055944082, consume time = 16719.244407892227s
Episode 575 done, steps = 575000, actions = [0:158/1000 | 1:167/1000 | 2:206/1000  | 3:248/1000 | 4:221/1000, ], loss = 55.421817779541016, rewards = -24.914675767918066, consume time = 16743.917129039764s
Episode 576 done, steps = 576000, actions = [0:229/1000 | 1:139/1000 | 2:149/1000  | 3:240/1000 | 4:243/1000, ], loss = 54.358177185058594, rewards = -26.174496644295353, consume time = 16768.818419218063s
Episode 577 done, steps = 577000, actions = [0:191/1000 | 1:164/1000 | 2:135/1000  | 3:314/1000 | 4:196/1000, ], loss = 57.64878845214844, rewards = -17.218543046358135, consume time = 16793.529413938522s
Episode 578 done, steps = 578000, actions = [0:144/1000 | 1:148/1000 | 2:166/1000  | 3:429/1000 | 4:113/1000, ], loss = 56.677093505859375, rewards = -30.000000000000075, consume time = 16818.09612417221s
Episode 579 done, steps = 579000, actions = [0:159/1000 | 1:122/1000 | 2:164/1000  | 3:268/1000 | 4:287/1000, ], loss = 54.64643096923828, rewards = -22.33009708737879, consume time = 16842.946789979935s
Episode 580 done, steps = 580000, actions = [0:193/1000 | 1:135/1000 | 2:254/1000  | 3:271/1000 | 4:147/1000, ], loss = 53.80795669555664, rewards = -13.533834586465954, consume time = 16867.50030398369s
Episode 581 done, steps = 581000, actions = [0:112/1000 | 1:171/1000 | 2:270/1000  | 3:237/1000 | 4:210/1000, ], loss = 55.737152099609375, rewards = -22.222222222222037, consume time = 16892.141649007797s
Episode 582 done, steps = 582000, actions = [0:257/1000 | 1:129/1000 | 2:214/1000  | 3:301/1000 | 4:99/1000, ], loss = 54.71921920776367, rewards = -16.66666666666653, consume time = 16916.760138988495s
Episode 583 done, steps = 583000, actions = [0:200/1000 | 1:111/1000 | 2:253/1000  | 3:255/1000 | 4:181/1000, ], loss = 57.99654006958008, rewards = -19.014084507042156, consume time = 16941.602394104004s
Episode 584 done, steps = 584000, actions = [0:210/1000 | 1:154/1000 | 2:210/1000  | 3:322/1000 | 4:104/1000, ], loss = 58.72739028930664, rewards = -7.7490774907747095, consume time = 16966.13908290863s
Episode 585 done, steps = 585000, actions = [0:153/1000 | 1:136/1000 | 2:263/1000  | 3:262/1000 | 4:186/1000, ], loss = 56.92195129394531, rewards = -13.357400722021406, consume time = 16991.57398700714s
Episode 586 done, steps = 586000, actions = [0:175/1000 | 1:123/1000 | 2:180/1000  | 3:399/1000 | 4:123/1000, ], loss = 59.947845458984375, rewards = 37.54646840148645, consume time = 17021.641850948334s
Episode 587 done, steps = 587000, actions = [0:136/1000 | 1:138/1000 | 2:206/1000  | 3:284/1000 | 4:236/1000, ], loss = 56.796993255615234, rewards = -18.439716312056845, consume time = 17047.9797039032s
Episode 588 done, steps = 588000, actions = [0:205/1000 | 1:140/1000 | 2:215/1000  | 3:351/1000 | 4:89/1000, ], loss = 59.681427001953125, rewards = -32.35294117647067, consume time = 17072.85150909424s
Episode 589 done, steps = 589000, actions = [0:131/1000 | 1:109/1000 | 2:249/1000  | 3:251/1000 | 4:260/1000, ], loss = 57.54685592651367, rewards = -40.78947368421079, consume time = 17097.498262882233s
Episode 590 done, steps = 590000, actions = [0:185/1000 | 1:123/1000 | 2:195/1000  | 3:238/1000 | 4:259/1000, ], loss = 61.654903411865234, rewards = -15.441176470588186, consume time = 17121.83848786354s
Episode 591 done, steps = 591000, actions = [0:117/1000 | 1:112/1000 | 2:185/1000  | 3:383/1000 | 4:203/1000, ], loss = 64.77132415771484, rewards = -32.307692307692314, consume time = 17146.400870084763s
Episode 592 done, steps = 592000, actions = [0:173/1000 | 1:130/1000 | 2:252/1000  | 3:261/1000 | 4:184/1000, ], loss = 64.5640869140625, rewards = -30.313588850174433, consume time = 17170.94090795517s
Episode 593 done, steps = 593000, actions = [0:105/1000 | 1:202/1000 | 2:127/1000  | 3:276/1000 | 4:290/1000, ], loss = 66.08545684814453, rewards = 0.43668122270642473, consume time = 17196.360953092575s
Episode 594 done, steps = 594000, actions = [0:196/1000 | 1:145/1000 | 2:199/1000  | 3:262/1000 | 4:198/1000, ], loss = 60.25974655151367, rewards = -26.174496644295267, consume time = 17221.209588050842s
Episode 595 done, steps = 595000, actions = [0:140/1000 | 1:114/1000 | 2:181/1000  | 3:281/1000 | 4:284/1000, ], loss = 65.30562591552734, rewards = -20.265780730897514, consume time = 17245.905908107758s
Episode 596 done, steps = 596000, actions = [0:132/1000 | 1:186/1000 | 2:235/1000  | 3:253/1000 | 4:194/1000, ], loss = 64.60509490966797, rewards = -28.327645051194537, consume time = 17270.370442152023s
Episode 597 done, steps = 597000, actions = [0:205/1000 | 1:152/1000 | 2:182/1000  | 3:350/1000 | 4:111/1000, ], loss = 64.52023315429688, rewards = 28.404669260699478, consume time = 17295.00266623497s
Episode 598 done, steps = 598000, actions = [0:222/1000 | 1:122/1000 | 2:197/1000  | 3:278/1000 | 4:181/1000, ], loss = 64.91148376464844, rewards = -14.893617021276489, consume time = 17319.500075817108s
Episode 599 done, steps = 599000, actions = [0:156/1000 | 1:126/1000 | 2:187/1000  | 3:421/1000 | 4:110/1000, ], loss = 66.17706298828125, rewards = -24.092409240923953, consume time = 17343.880860090256s
Episode 600 done, steps = 600000, actions = [0:153/1000 | 1:201/1000 | 2:178/1000  | 3:270/1000 | 4:198/1000, ], loss = 63.842586517333984, rewards = -35.483870967742035, consume time = 17373.33637213707s
Episode 601 done, steps = 601000, actions = [0:152/1000 | 1:150/1000 | 2:213/1000  | 3:242/1000 | 4:243/1000, ], loss = 67.84941101074219, rewards = -31.159420289855312, consume time = 17397.66979122162s
Episode 602 done, steps = 602000, actions = [0:139/1000 | 1:126/1000 | 2:160/1000  | 3:222/1000 | 4:353/1000, ], loss = 68.25119018554688, rewards = -23.664122137404675, consume time = 17421.895915985107s
Episode 603 done, steps = 603000, actions = [0:124/1000 | 1:195/1000 | 2:128/1000  | 3:288/1000 | 4:265/1000, ], loss = 68.65270233154297, rewards = -21.25984251968502, consume time = 17446.21049308777s
Episode 604 done, steps = 604000, actions = [0:156/1000 | 1:147/1000 | 2:236/1000  | 3:288/1000 | 4:173/1000, ], loss = 65.52717590332031, rewards = -20.577617328519715, consume time = 17470.685375213623s
Episode 605 done, steps = 605000, actions = [0:199/1000 | 1:120/1000 | 2:164/1000  | 3:230/1000 | 4:287/1000, ], loss = 67.00129699707031, rewards = -27.083333333333314, consume time = 17495.05692410469s
Episode 606 done, steps = 606000, actions = [0:166/1000 | 1:168/1000 | 2:203/1000  | 3:281/1000 | 4:182/1000, ], loss = 68.3892593383789, rewards = -16.666666666666472, consume time = 17519.74747800827s
Episode 607 done, steps = 607000, actions = [0:156/1000 | 1:200/1000 | 2:205/1000  | 3:236/1000 | 4:203/1000, ], loss = 68.07793426513672, rewards = -40.35087719298277, consume time = 17544.376608133316s
Episode 608 done, steps = 608000, actions = [0:205/1000 | 1:91/1000 | 2:233/1000  | 3:371/1000 | 4:100/1000, ], loss = 67.4441146850586, rewards = -5.109489051095052, consume time = 17569.01989388466s
Episode 609 done, steps = 609000, actions = [0:138/1000 | 1:139/1000 | 2:128/1000  | 3:282/1000 | 4:313/1000, ], loss = 72.75098419189453, rewards = -31.972789115646464, consume time = 17593.833560943604s
Episode 610 done, steps = 610000, actions = [0:147/1000 | 1:184/1000 | 2:138/1000  | 3:367/1000 | 4:164/1000, ], loss = 71.0799789428711, rewards = 25.43554006968605, consume time = 17618.57968401909s
Episode 611 done, steps = 611000, actions = [0:186/1000 | 1:127/1000 | 2:211/1000  | 3:383/1000 | 4:93/1000, ], loss = 66.4364242553711, rewards = -7.849829351536304, consume time = 17643.435309886932s
Episode 612 done, steps = 612000, actions = [0:146/1000 | 1:191/1000 | 2:160/1000  | 3:378/1000 | 4:125/1000, ], loss = 70.72759246826172, rewards = 9.022556390977083, consume time = 17668.054228067398s
Episode 613 done, steps = 613000, actions = [0:241/1000 | 1:115/1000 | 2:150/1000  | 3:228/1000 | 4:266/1000, ], loss = 72.39106750488281, rewards = -20.415224913494853, consume time = 17692.655777931213s
Episode 614 done, steps = 614000, actions = [0:162/1000 | 1:94/1000 | 2:167/1000  | 3:374/1000 | 4:203/1000, ], loss = 68.15812683105469, rewards = -19.413919413919338, consume time = 17718.45589709282s
