Episode 1 done, steps = 1000, actions = [0:180/1000 | 1:198/1000 | 2:174/1000 | 3:212/1000 | 4:236/1000 | ], p_loss = 145.59547424316406, v_loss = 0.3697684407234192, rewards = -60.52631578947455, consume time = 4.374488115310669s
Episode 115 done, steps = 115000, actions = [0:210/1000 | 1:210/1000 | 2:195/1000 | 3:173/1000 | 4:212/1000 | ], p_loss = 10.125804901123047, v_loss = 0.007612734567373991, rewards = -53.66795366795452, consume time = 7044.818087816238s
Episode 116 done, steps = 116000, actions = [0:198/1000 | 1:198/1000 | 2:203/1000 | 3:193/1000 | 4:208/1000 | ], p_loss = 10.140328407287598, v_loss = 0.3581097424030304, rewards = -58.62068965517324, consume time = 7106.234885931015s
Episode 117 done, steps = 117000, actions = [0:190/1000 | 1:194/1000 | 2:199/1000 | 3:243/1000 | 4:174/1000 | ], p_loss = 10.114887237548828, v_loss = 1.6057218313217163, rewards = -48.80546075085399, consume time = 7167.695013046265s
Episode 118 done, steps = 118000, actions = [0:203/1000 | 1:209/1000 | 2:196/1000 | 3:211/1000 | 4:181/1000 | ], p_loss = 10.122939109802246, v_loss = 1.413687825202942, rewards = -46.99646643109618, consume time = 7229.053316116333s
Episode 119 done, steps = 119000, actions = [0:187/1000 | 1:209/1000 | 2:189/1000 | 3:224/1000 | 4:191/1000 | ], p_loss = 10.138264656066895, v_loss = 0.0013771586818620563, rewards = -51.219512195122775, consume time = 7290.261423110962s
Episode 120 done, steps = 120000, actions = [0:180/1000 | 1:196/1000 | 2:222/1000 | 3:195/1000 | 4:207/1000 | ], p_loss = 10.104859352111816, v_loss = 0.27835309505462646, rewards = -60.132890365449356, consume time = 7351.425426006317s
Episode 121 done, steps = 121000, actions = [0:192/1000 | 1:191/1000 | 2:230/1000 | 3:207/1000 | 4:180/1000 | ], p_loss = 10.098637580871582, v_loss = 0.3528514504432678, rewards = -50.877192982456776, consume time = 7412.620831012726s
Episode 122 done, steps = 122000, actions = [0:213/1000 | 1:172/1000 | 2:211/1000 | 3:222/1000 | 4:182/1000 | ], p_loss = 10.104216575622559, v_loss = 0.0028285118751227856, rewards = -46.23655913978567, consume time = 7473.797533988953s
Episode 123 done, steps = 123000, actions = [0:203/1000 | 1:168/1000 | 2:201/1000 | 3:230/1000 | 4:198/1000 | ], p_loss = 10.065939903259277, v_loss = 0.3161064386367798, rewards = -49.66442953020218, consume time = 7535.1741099357605s
Episode 124 done, steps = 124000, actions = [0:205/1000 | 1:197/1000 | 2:214/1000 | 3:195/1000 | 4:189/1000 | ], p_loss = 10.085753440856934, v_loss = 0.6780974864959717, rewards = -58.47750865051986, consume time = 7596.438946962357s
Episode 125 done, steps = 125000, actions = [0:212/1000 | 1:199/1000 | 2:200/1000 | 3:205/1000 | 4:184/1000 | ], p_loss = 10.112753868103027, v_loss = 0.3154450058937073, rewards = -58.860759493671736, consume time = 7657.814831018448s
Episode 126 done, steps = 126000, actions = [0:178/1000 | 1:200/1000 | 2:218/1000 | 3:191/1000 | 4:213/1000 | ], p_loss = 10.082594871520996, v_loss = 0.0050434451550245285, rewards = -56.20437956204459, consume time = 7719.035133838654s
Episode 127 done, steps = 127000, actions = [0:188/1000 | 1:195/1000 | 2:192/1000 | 3:229/1000 | 4:196/1000 | ], p_loss = 10.085921287536621, v_loss = 0.003993458580225706, rewards = -54.248366013072676, consume time = 7780.566484928131s
Episode 128 done, steps = 128000, actions = [0:210/1000 | 1:191/1000 | 2:182/1000 | 3:215/1000 | 4:202/1000 | ], p_loss = 10.058928489685059, v_loss = 0.00683527672663331, rewards = -58.73015873015959, consume time = 7841.928871870041s
Episode 129 done, steps = 129000, actions = [0:222/1000 | 1:203/1000 | 2:187/1000 | 3:206/1000 | 4:182/1000 | ], p_loss = 10.066422462463379, v_loss = 0.3256255090236664, rewards = -54.69255663430504, consume time = 7903.281158924103s
Episode 130 done, steps = 130000, actions = [0:205/1000 | 1:181/1000 | 2:209/1000 | 3:206/1000 | 4:199/1000 | ], p_loss = 10.058780670166016, v_loss = 0.8090853691101074, rewards = -53.571428571429436, consume time = 7964.43159198761s
Episode 131 done, steps = 131000, actions = [0:183/1000 | 1:173/1000 | 2:235/1000 | 3:217/1000 | 4:192/1000 | ], p_loss = 10.04561996459961, v_loss = 0.7673562169075012, rewards = -46.99646643109619, consume time = 8025.9048891067505s
Episode 132 done, steps = 132000, actions = [0:191/1000 | 1:199/1000 | 2:206/1000 | 3:194/1000 | 4:210/1000 | ], p_loss = 10.032082557678223, v_loss = 0.005141665227711201, rewards = -50.191570881226845, consume time = 8087.055474996567s
Episode 133 done, steps = 133000, actions = [0:196/1000 | 1:193/1000 | 2:199/1000 | 3:230/1000 | 4:182/1000 | ], p_loss = 10.040939331054688, v_loss = 0.3810780644416809, rewards = -50.33112582781535, consume time = 8148.297066926956s
Episode 134 done, steps = 134000, actions = [0:175/1000 | 1:210/1000 | 2:204/1000 | 3:197/1000 | 4:214/1000 | ], p_loss = 10.025813102722168, v_loss = 0.007325758226215839, rewards = -58.904109589041994, consume time = 8209.385910987854s
Episode 135 done, steps = 135000, actions = [0:206/1000 | 1:209/1000 | 2:202/1000 | 3:193/1000 | 4:190/1000 | ], p_loss = 10.012236595153809, v_loss = 0.36533135175704956, rewards = -52.20588235294197, consume time = 8270.479014873505s
Episode 136 done, steps = 136000, actions = [0:171/1000 | 1:214/1000 | 2:205/1000 | 3:198/1000 | 4:212/1000 | ], p_loss = 10.03183364868164, v_loss = 0.2807888388633728, rewards = -56.37583892617535, consume time = 8331.563063144684s
Episode 137 done, steps = 137000, actions = [0:186/1000 | 1:213/1000 | 2:211/1000 | 3:182/1000 | 4:208/1000 | ], p_loss = 10.018647193908691, v_loss = 0.458878755569458, rewards = -55.631399317407066, consume time = 8392.912148952484s
Episode 138 done, steps = 138000, actions = [0:211/1000 | 1:203/1000 | 2:197/1000 | 3:202/1000 | 4:187/1000 | ], p_loss = 10.025604248046875, v_loss = 0.8132798075675964, rewards = -53.90070921985886, consume time = 8454.034533023834s
Episode 139 done, steps = 139000, actions = [0:216/1000 | 1:213/1000 | 2:200/1000 | 3:188/1000 | 4:183/1000 | ], p_loss = 9.982288360595703, v_loss = 0.3837517499923706, rewards = -55.017301038063096, consume time = 8515.378418922424s
Episode 140 done, steps = 140000, actions = [0:184/1000 | 1:206/1000 | 2:219/1000 | 3:214/1000 | 4:177/1000 | ], p_loss = 10.005515098571777, v_loss = 0.7885891199111938, rewards = -47.565543071161734, consume time = 8576.42015004158s
Episode 141 done, steps = 141000, actions = [0:201/1000 | 1:183/1000 | 2:195/1000 | 3:213/1000 | 4:208/1000 | ], p_loss = 10.01242446899414, v_loss = 0.42460182309150696, rewards = -58.86075949367181, consume time = 8637.616369962692s
Episode 142 done, steps = 142000, actions = [0:188/1000 | 1:190/1000 | 2:224/1000 | 3:224/1000 | 4:174/1000 | ], p_loss = 10.007903099060059, v_loss = 0.005082815885543823, rewards = -46.30872483221548, consume time = 8698.729964971542s
Episode 143 done, steps = 143000, actions = [0:203/1000 | 1:179/1000 | 2:216/1000 | 3:202/1000 | 4:200/1000 | ], p_loss = 10.013920783996582, v_loss = 0.003209090791642666, rewards = -57.7922077922086, consume time = 8760.216917991638s
Episode 144 done, steps = 144000, actions = [0:176/1000 | 1:183/1000 | 2:219/1000 | 3:225/1000 | 4:197/1000 | ], p_loss = 10.009476661682129, v_loss = 0.3078230619430542, rewards = -51.048951048951835, consume time = 8821.404997825623s
Episode 145 done, steps = 145000, actions = [0:207/1000 | 1:211/1000 | 2:210/1000 | 3:190/1000 | 4:182/1000 | ], p_loss = 10.004470825195312, v_loss = 0.005033473484218121, rewards = -55.12820512820602, consume time = 8882.59484910965s
Episode 146 done, steps = 146000, actions = [0:188/1000 | 1:193/1000 | 2:198/1000 | 3:234/1000 | 4:187/1000 | ], p_loss = 9.977560997009277, v_loss = 0.010283765383064747, rewards = -47.18309859155004, consume time = 8943.736878156662s
Episode 147 done, steps = 147000, actions = [0:198/1000 | 1:195/1000 | 2:193/1000 | 3:215/1000 | 4:199/1000 | ], p_loss = 10.007176399230957, v_loss = 0.6447673439979553, rewards = -52.02952029520376, consume time = 9004.812080860138s
Episode 148 done, steps = 148000, actions = [0:201/1000 | 1:195/1000 | 2:197/1000 | 3:221/1000 | 4:186/1000 | ], p_loss = 10.013482093811035, v_loss = 0.003436080180108547, rewards = -53.488372093024104, consume time = 9066.007432937622s
Episode 149 done, steps = 149000, actions = [0:173/1000 | 1:206/1000 | 2:223/1000 | 3:200/1000 | 4:198/1000 | ], p_loss = 10.004966735839844, v_loss = 0.6213218569755554, rewards = -54.38596491228145, consume time = 9127.632891893387s
Episode 150 done, steps = 150000, actions = [0:209/1000 | 1:168/1000 | 2:220/1000 | 3:214/1000 | 4:189/1000 | ], p_loss = 10.028545379638672, v_loss = 0.0016783447936177254, rewards = -50.5300353356898, consume time = 9188.968204021454s
Episode 151 done, steps = 151000, actions = [0:189/1000 | 1:182/1000 | 2:215/1000 | 3:205/1000 | 4:209/1000 | ], p_loss = 10.002860069274902, v_loss = 0.005945777520537376, rewards = -45.94594594594675, consume time = 9250.062488079071s
Episode 152 done, steps = 152000, actions = [0:190/1000 | 1:214/1000 | 2:186/1000 | 3:194/1000 | 4:216/1000 | ], p_loss = 10.00429630279541, v_loss = 0.28834667801856995, rewards = -62.732919254659244, consume time = 9311.254746198654s
Episode 153 done, steps = 153000, actions = [0:184/1000 | 1:223/1000 | 2:199/1000 | 3:220/1000 | 4:174/1000 | ], p_loss = 10.008289337158203, v_loss = 0.6930618286132812, rewards = -47.9553903345732, consume time = 9372.134076833725s
Episode 154 done, steps = 154000, actions = [0:175/1000 | 1:202/1000 | 2:214/1000 | 3:198/1000 | 4:211/1000 | ], p_loss = 10.019984245300293, v_loss = 0.4256141781806946, rewards = -52.02952029520363, consume time = 9433.069338798523s
Episode 155 done, steps = 155000, actions = [0:223/1000 | 1:184/1000 | 2:180/1000 | 3:229/1000 | 4:184/1000 | ], p_loss = 10.010184288024902, v_loss = 0.37791138887405396, rewards = -46.04316546762659, consume time = 9494.34942317009s
Episode 156 done, steps = 156000, actions = [0:195/1000 | 1:214/1000 | 2:181/1000 | 3:230/1000 | 4:180/1000 | ], p_loss = 9.997325897216797, v_loss = 0.0044205766171216965, rewards = -47.0198675496696, consume time = 9555.516792058945s
Episode 157 done, steps = 157000, actions = [0:184/1000 | 1:203/1000 | 2:207/1000 | 3:204/1000 | 4:202/1000 | ], p_loss = 9.981551170349121, v_loss = 0.7390215992927551, rewards = -56.37583892617534, consume time = 9616.881995916367s
Episode 158 done, steps = 158000, actions = [0:175/1000 | 1:204/1000 | 2:205/1000 | 3:222/1000 | 4:194/1000 | ], p_loss = 9.984734535217285, v_loss = 1.168931245803833, rewards = -50.17793594306129, consume time = 9677.963330984116s
Episode 159 done, steps = 159000, actions = [0:181/1000 | 1:200/1000 | 2:183/1000 | 3:241/1000 | 4:195/1000 | ], p_loss = 10.004700660705566, v_loss = 0.0021587288938462734, rewards = -47.552447552448236, consume time = 9738.985054016113s
Episode 160 done, steps = 160000, actions = [0:187/1000 | 1:187/1000 | 2:218/1000 | 3:235/1000 | 4:173/1000 | ], p_loss = 10.012467384338379, v_loss = 0.0016223990824073553, rewards = -28.27004219409321, consume time = 9799.762066841125s
Episode 161 done, steps = 161000, actions = [0:190/1000 | 1:193/1000 | 2:193/1000 | 3:207/1000 | 4:217/1000 | ], p_loss = 10.007302284240723, v_loss = 1.5365909337997437, rewards = -61.414790996785406, consume time = 9861.151130199432s
Episode 162 done, steps = 162000, actions = [0:207/1000 | 1:173/1000 | 2:194/1000 | 3:239/1000 | 4:187/1000 | ], p_loss = 9.938304901123047, v_loss = 0.007716461084783077, rewards = -55.62130177514877, consume time = 9922.672263860703s
Episode 163 done, steps = 163000, actions = [0:198/1000 | 1:209/1000 | 2:200/1000 | 3:209/1000 | 4:184/1000 | ], p_loss = 9.904911994934082, v_loss = 0.3618900775909424, rewards = -52.05479452054876, consume time = 9983.884687900543s
Episode 164 done, steps = 164000, actions = [0:197/1000 | 1:193/1000 | 2:215/1000 | 3:191/1000 | 4:204/1000 | ], p_loss = 9.919899940490723, v_loss = 0.36538422107696533, rewards = -50.00000000000078, consume time = 10044.784567117691s
Episode 165 done, steps = 165000, actions = [0:196/1000 | 1:201/1000 | 2:202/1000 | 3:203/1000 | 4:198/1000 | ], p_loss = 9.912796974182129, v_loss = 0.29649117588996887, rewards = -51.67286245353238, consume time = 10105.836323022842s
Episode 166 done, steps = 166000, actions = [0:179/1000 | 1:180/1000 | 2:216/1000 | 3:218/1000 | 4:207/1000 | ], p_loss = 9.90225887298584, v_loss = 0.005997924134135246, rewards = -52.542372881356755, consume time = 10166.708635807037s
Episode 167 done, steps = 167000, actions = [0:183/1000 | 1:208/1000 | 2:206/1000 | 3:219/1000 | 4:184/1000 | ], p_loss = 9.90354061126709, v_loss = 0.3790609836578369, rewards = -59.30232558139621, consume time = 10228.106403112411s
Episode 168 done, steps = 168000, actions = [0:222/1000 | 1:186/1000 | 2:197/1000 | 3:217/1000 | 4:178/1000 | ], p_loss = 9.901833534240723, v_loss = 0.35745567083358765, rewards = -49.49494949495019, consume time = 10289.1246778965s
Episode 169 done, steps = 169000, actions = [0:208/1000 | 1:190/1000 | 2:193/1000 | 3:245/1000 | 4:164/1000 | ], p_loss = 9.913878440856934, v_loss = 0.00428380910307169, rewards = -49.25373134328438, consume time = 10350.298064947128s
Episode 170 done, steps = 170000, actions = [0:188/1000 | 1:183/1000 | 2:198/1000 | 3:212/1000 | 4:219/1000 | ], p_loss = 9.938237190246582, v_loss = 0.38359636068344116, rewards = -59.18367346938862, consume time = 10411.351120948792s
Episode 171 done, steps = 171000, actions = [0:207/1000 | 1:211/1000 | 2:194/1000 | 3:196/1000 | 4:192/1000 | ], p_loss = 9.939299583435059, v_loss = 0.0003826173488050699, rewards = -58.59872611465057, consume time = 10472.629294157028s
Episode 172 done, steps = 172000, actions = [0:197/1000 | 1:184/1000 | 2:193/1000 | 3:221/1000 | 4:205/1000 | ], p_loss = 9.90885066986084, v_loss = 0.006079947575926781, rewards = -52.86195286195363, consume time = 10533.702761888504s
Episode 173 done, steps = 173000, actions = [0:200/1000 | 1:185/1000 | 2:208/1000 | 3:197/1000 | 4:210/1000 | ], p_loss = 9.885445594787598, v_loss = 1.9744691848754883, rewards = -60.00000000000088, consume time = 10594.775291919708s
Episode 174 done, steps = 174000, actions = [0:182/1000 | 1:187/1000 | 2:218/1000 | 3:218/1000 | 4:195/1000 | ], p_loss = 9.865180015563965, v_loss = 0.011757024563848972, rewards = -52.09580838323421, consume time = 10656.116072893143s
Episode 175 done, steps = 175000, actions = [0:201/1000 | 1:180/1000 | 2:214/1000 | 3:202/1000 | 4:203/1000 | ], p_loss = 9.886150360107422, v_loss = 0.8317065834999084, rewards = -61.66134185303597, consume time = 10717.12364602089s
Episode 176 done, steps = 176000, actions = [0:188/1000 | 1:215/1000 | 2:205/1000 | 3:210/1000 | 4:182/1000 | ], p_loss = 9.898865699768066, v_loss = 0.26767444610595703, rewards = -42.622950819672624, consume time = 10778.104068040848s
Episode 177 done, steps = 177000, actions = [0:184/1000 | 1:174/1000 | 2:208/1000 | 3:213/1000 | 4:221/1000 | ], p_loss = 9.845489501953125, v_loss = 0.3538348376750946, rewards = -53.90070921985898, consume time = 10839.371499061584s
Episode 178 done, steps = 178000, actions = [0:185/1000 | 1:207/1000 | 2:218/1000 | 3:204/1000 | 4:186/1000 | ], p_loss = 9.871506690979004, v_loss = 0.39474043250083923, rewards = -52.380952380953204, consume time = 10900.501919984818s
Episode 179 done, steps = 179000, actions = [0:201/1000 | 1:201/1000 | 2:195/1000 | 3:210/1000 | 4:193/1000 | ], p_loss = 9.866547584533691, v_loss = 0.006732338573783636, rewards = -58.94428152492753, consume time = 10961.826956987381s
Episode 180 done, steps = 180000, actions = [0:206/1000 | 1:199/1000 | 2:218/1000 | 3:199/1000 | 4:178/1000 | ], p_loss = 9.906113624572754, v_loss = 0.35427016019821167, rewards = -51.55709342560625, consume time = 11022.90354681015s
Episode 181 done, steps = 181000, actions = [0:204/1000 | 1:187/1000 | 2:216/1000 | 3:193/1000 | 4:200/1000 | ], p_loss = 9.894641876220703, v_loss = 1.2989739179611206, rewards = -61.661341853036014, consume time = 11083.93406009674s
Episode 182 done, steps = 182000, actions = [0:196/1000 | 1:215/1000 | 2:179/1000 | 3:220/1000 | 4:190/1000 | ], p_loss = 9.88801097869873, v_loss = 0.35606008768081665, rewards = -48.805460750853946, consume time = 11144.96299791336s
Episode 183 done, steps = 183000, actions = [0:178/1000 | 1:185/1000 | 2:204/1000 | 3:221/1000 | 4:212/1000 | ], p_loss = 9.925932884216309, v_loss = 0.3596358597278595, rewards = -54.861111111112, consume time = 11205.951828956604s
Episode 184 done, steps = 184000, actions = [0:213/1000 | 1:197/1000 | 2:189/1000 | 3:212/1000 | 4:189/1000 | ], p_loss = 9.910442352294922, v_loss = 0.006115259137004614, rewards = -52.83018867924613, consume time = 11267.343397855759s
Episode 185 done, steps = 185000, actions = [0:215/1000 | 1:189/1000 | 2:185/1000 | 3:226/1000 | 4:185/1000 | ], p_loss = 9.907118797302246, v_loss = 0.004991090856492519, rewards = -53.94736842105341, consume time = 11328.883552074432s
Episode 186 done, steps = 186000, actions = [0:195/1000 | 1:189/1000 | 2:186/1000 | 3:238/1000 | 4:192/1000 | ], p_loss = 9.914588928222656, v_loss = 3.4670002460479736, rewards = -49.843260188088536, consume time = 11390.373548984528s
Episode 187 done, steps = 187000, actions = [0:200/1000 | 1:206/1000 | 2:199/1000 | 3:209/1000 | 4:186/1000 | ], p_loss = 9.891087532043457, v_loss = 0.3026891350746155, rewards = -49.640287769784976, consume time = 11451.428408145905s
Episode 188 done, steps = 188000, actions = [0:183/1000 | 1:180/1000 | 2:219/1000 | 3:222/1000 | 4:196/1000 | ], p_loss = 9.8983793258667, v_loss = 0.33526334166526794, rewards = -57.516339869281865, consume time = 11512.466156959534s
Episode 189 done, steps = 189000, actions = [0:196/1000 | 1:185/1000 | 2:197/1000 | 3:229/1000 | 4:193/1000 | ], p_loss = 9.927032470703125, v_loss = 0.6976624727249146, rewards = -43.60902255639166, consume time = 11573.315337896347s
Episode 190 done, steps = 190000, actions = [0:188/1000 | 1:221/1000 | 2:213/1000 | 3:199/1000 | 4:179/1000 | ], p_loss = 9.8988037109375, v_loss = 0.5169447064399719, rewards = -47.169811320755436, consume time = 11634.339526891708s
Episode 191 done, steps = 191000, actions = [0:194/1000 | 1:178/1000 | 2:194/1000 | 3:226/1000 | 4:208/1000 | ], p_loss = 9.883910179138184, v_loss = 1.2030415534973145, rewards = -48.52941176470659, consume time = 11695.4611120224s
Episode 192 done, steps = 192000, actions = [0:236/1000 | 1:193/1000 | 2:193/1000 | 3:210/1000 | 4:168/1000 | ], p_loss = 9.852072715759277, v_loss = 0.00915676448494196, rewards = -48.33948339483469, consume time = 11757.003707885742s
Episode 193 done, steps = 193000, actions = [0:191/1000 | 1:187/1000 | 2:210/1000 | 3:223/1000 | 4:189/1000 | ], p_loss = 9.871014595031738, v_loss = 0.00754733569920063, rewards = -53.79537953795459, consume time = 11818.301925897598s
Episode 194 done, steps = 194000, actions = [0:192/1000 | 1:195/1000 | 2:196/1000 | 3:212/1000 | 4:205/1000 | ], p_loss = 9.869881629943848, v_loss = 0.004850451834499836, rewards = -55.63139931740697, consume time = 11879.423280954361s
Episode 195 done, steps = 195000, actions = [0:195/1000 | 1:217/1000 | 2:189/1000 | 3:210/1000 | 4:189/1000 | ], p_loss = 9.892569541931152, v_loss = 0.0035322352778166533, rewards = -58.4664536741222, consume time = 11940.488410949707s
Episode 196 done, steps = 196000, actions = [0:200/1000 | 1:206/1000 | 2:176/1000 | 3:229/1000 | 4:189/1000 | ], p_loss = 9.876140594482422, v_loss = 0.004940274637192488, rewards = -44.85294117647127, consume time = 12001.491172075272s
Episode 197 done, steps = 197000, actions = [0:190/1000 | 1:198/1000 | 2:200/1000 | 3:216/1000 | 4:196/1000 | ], p_loss = 9.89059829711914, v_loss = 0.37355664372444153, rewards = -50.530035335689746, consume time = 12062.60796380043s
Episode 198 done, steps = 198000, actions = [0:188/1000 | 1:208/1000 | 2:210/1000 | 3:201/1000 | 4:193/1000 | ], p_loss = 9.920677185058594, v_loss = 0.0015132066328078508, rewards = -51.67286245353231, consume time = 12123.789355039597s
Episode 199 done, steps = 199000, actions = [0:188/1000 | 1:187/1000 | 2:212/1000 | 3:209/1000 | 4:204/1000 | ], p_loss = 9.923636436462402, v_loss = 0.34687358140945435, rewards = -55.932203389831336, consume time = 12184.981017112732s
Episode 200 done, steps = 200000, actions = [0:178/1000 | 1:208/1000 | 2:193/1000 | 3:217/1000 | 4:204/1000 | ], p_loss = 9.894630432128906, v_loss = 1.184885859489441, rewards = -56.95364238410681, consume time = 12246.115655899048s
Episode 201 done, steps = 201000, actions = [0:198/1000 | 1:212/1000 | 2:196/1000 | 3:220/1000 | 4:174/1000 | ], p_loss = 9.872618675231934, v_loss = 0.005604165140539408, rewards = -44.223107569721684, consume time = 12307.059350013733s
Episode 202 done, steps = 202000, actions = [0:216/1000 | 1:207/1000 | 2:176/1000 | 3:229/1000 | 4:172/1000 | ], p_loss = 9.88228702545166, v_loss = 0.2747333347797394, rewards = -42.760942760943365, consume time = 12368.221091032028s
Episode 203 done, steps = 203000, actions = [0:171/1000 | 1:233/1000 | 2:186/1000 | 3:219/1000 | 4:191/1000 | ], p_loss = 9.877315521240234, v_loss = 0.3282639980316162, rewards = -51.55709342560637, consume time = 12429.312754869461s
Episode 204 done, steps = 204000, actions = [0:211/1000 | 1:175/1000 | 2:188/1000 | 3:228/1000 | 4:198/1000 | ], p_loss = 9.892609596252441, v_loss = 0.006749505642801523, rewards = -50.53003533568992, consume time = 12490.52896785736s
Episode 205 done, steps = 205000, actions = [0:198/1000 | 1:194/1000 | 2:186/1000 | 3:208/1000 | 4:214/1000 | ], p_loss = 9.895812034606934, v_loss = 0.006482669617980719, rewards = -56.666666666667474, consume time = 12551.62207698822s
Episode 206 done, steps = 206000, actions = [0:177/1000 | 1:194/1000 | 2:228/1000 | 3:218/1000 | 4:183/1000 | ], p_loss = 9.902070045471191, v_loss = 0.006154839880764484, rewards = -56.92307692307781, consume time = 12612.766487121582s
Episode 207 done, steps = 207000, actions = [0:193/1000 | 1:193/1000 | 2:192/1000 | 3:226/1000 | 4:196/1000 | ], p_loss = 9.909077644348145, v_loss = 0.004745650105178356, rewards = -47.194719471948005, consume time = 12674.047948122025s
Episode 208 done, steps = 208000, actions = [0:171/1000 | 1:196/1000 | 2:206/1000 | 3:231/1000 | 4:196/1000 | ], p_loss = 9.91287899017334, v_loss = 0.002922937972471118, rewards = -44.649446494465664, consume time = 12735.277417898178s
Episode 209 done, steps = 209000, actions = [0:203/1000 | 1:190/1000 | 2:215/1000 | 3:212/1000 | 4:180/1000 | ], p_loss = 9.913079261779785, v_loss = 0.4334522783756256, rewards = -50.87719298245695, consume time = 12796.444941997528s
Episode 210 done, steps = 210000, actions = [0:212/1000 | 1:192/1000 | 2:172/1000 | 3:240/1000 | 4:184/1000 | ], p_loss = 9.87723159790039, v_loss = 0.3469827473163605, rewards = -46.84385382059881, consume time = 12857.874175071716s
Episode 211 done, steps = 211000, actions = [0:206/1000 | 1:204/1000 | 2:191/1000 | 3:215/1000 | 4:184/1000 | ], p_loss = 9.907546997070312, v_loss = 0.39620789885520935, rewards = -48.14814814814883, consume time = 12918.803251028061s
Episode 212 done, steps = 212000, actions = [0:165/1000 | 1:202/1000 | 2:188/1000 | 3:224/1000 | 4:221/1000 | ], p_loss = 9.88205337524414, v_loss = 0.007162793073803186, rewards = -50.35460992907872, consume time = 12979.830224990845s
Episode 213 done, steps = 213000, actions = [0:208/1000 | 1:201/1000 | 2:208/1000 | 3:193/1000 | 4:190/1000 | ], p_loss = 9.914849281311035, v_loss = 0.42049211263656616, rewards = -47.36842105263233, consume time = 13040.912783145905s
Episode 214 done, steps = 214000, actions = [0:222/1000 | 1:191/1000 | 2:189/1000 | 3:205/1000 | 4:193/1000 | ], p_loss = 9.87784481048584, v_loss = 0.3412263095378876, rewards = -59.119496855346775, consume time = 13102.15754199028s
Episode 215 done, steps = 215000, actions = [0:193/1000 | 1:192/1000 | 2:182/1000 | 3:213/1000 | 4:220/1000 | ], p_loss = 9.912308692932129, v_loss = 0.42317745089530945, rewards = -57.89473684210615, consume time = 13163.820652008057s
Episode 216 done, steps = 216000, actions = [0:198/1000 | 1:191/1000 | 2:216/1000 | 3:222/1000 | 4:173/1000 | ], p_loss = 9.874889373779297, v_loss = 0.007169095799326897, rewards = -45.45454545454616, consume time = 13227.36933875084s
Episode 217 done, steps = 217000, actions = [0:204/1000 | 1:201/1000 | 2:208/1000 | 3:209/1000 | 4:178/1000 | ], p_loss = 9.904145240783691, v_loss = 0.00330947944894433, rewards = -49.152542372882095, consume time = 13291.01790690422s
Episode 218 done, steps = 218000, actions = [0:214/1000 | 1:179/1000 | 2:178/1000 | 3:236/1000 | 4:193/1000 | ], p_loss = 9.848740577697754, v_loss = 0.01496660616248846, rewards = -46.84385382059878, consume time = 13354.201701164246s
Episode 219 done, steps = 219000, actions = [0:193/1000 | 1:207/1000 | 2:186/1000 | 3:235/1000 | 4:179/1000 | ], p_loss = 9.872542381286621, v_loss = 0.41498762369155884, rewards = -48.275862068966255, consume time = 13416.759023189545s
Episode 220 done, steps = 220000, actions = [0:182/1000 | 1:195/1000 | 2:208/1000 | 3:222/1000 | 4:193/1000 | ], p_loss = 9.91952133178711, v_loss = 0.0007240837439894676, rewards = -50.70422535211341, consume time = 13478.744349002838s
Episode 221 done, steps = 221000, actions = [0:190/1000 | 1:185/1000 | 2:207/1000 | 3:216/1000 | 4:202/1000 | ], p_loss = 9.904417991638184, v_loss = 0.002967029344290495, rewards = -51.310861423221766, consume time = 13541.040423870087s
Episode 222 done, steps = 222000, actions = [0:221/1000 | 1:198/1000 | 2:185/1000 | 3:211/1000 | 4:185/1000 | ], p_loss = 9.890267372131348, v_loss = 0.704338550567627, rewards = -51.298701298702, consume time = 13603.830960988998s
Episode 223 done, steps = 223000, actions = [0:185/1000 | 1:207/1000 | 2:182/1000 | 3:220/1000 | 4:206/1000 | ], p_loss = 9.910183906555176, v_loss = 0.3475685119628906, rewards = -52.054794520548754, consume time = 13666.614145994186s
Episode 224 done, steps = 224000, actions = [0:192/1000 | 1:198/1000 | 2:219/1000 | 3:206/1000 | 4:185/1000 | ], p_loss = 9.88931941986084, v_loss = 0.005502175539731979, rewards = -57.37704918032858, consume time = 13729.909042835236s
Episode 225 done, steps = 225000, actions = [0:202/1000 | 1:194/1000 | 2:211/1000 | 3:219/1000 | 4:174/1000 | ], p_loss = 9.886374473571777, v_loss = 0.7248263955116272, rewards = -52.681388012619045, consume time = 13793.335958003998s
Episode 226 done, steps = 226000, actions = [0:181/1000 | 1:194/1000 | 2:185/1000 | 3:242/1000 | 4:198/1000 | ], p_loss = 9.895027160644531, v_loss = 1.0415480136871338, rewards = -51.29870129870215, consume time = 13856.335108041763s
Episode 227 done, steps = 227000, actions = [0:189/1000 | 1:197/1000 | 2:192/1000 | 3:225/1000 | 4:197/1000 | ], p_loss = 9.893439292907715, v_loss = 0.001659593777731061, rewards = -51.557093425606205, consume time = 13919.246706962585s
Episode 228 done, steps = 228000, actions = [0:173/1000 | 1:193/1000 | 2:198/1000 | 3:242/1000 | 4:194/1000 | ], p_loss = 9.852250099182129, v_loss = 0.007814977318048477, rewards = -49.49494949495037, consume time = 13982.77880692482s
